award_id,agency,firm_name,firm_state,award_amount,award_date,award_year,phase,topic_code,primary_cet,primary_score,classification,supporting_cet_1,supporting_score_1,supporting_cet_2,supporting_score_2,text_length,has_abstract,has_solicitation
R41DA061403,HHS,"MEANINGFUL MEASUREMENT, INC.",IN,285707.0,2024-09-30,2024,Other,NIDA,medical_devices,47.77844823572169,Medium,biotechnology,28.97253526112666,artificial_intelligence,17.306099075856217,3162,True,True
R43DA058603,HHS,EPIVARIO INC,PA,275253.0,2024-09-30,2024,Other,NIDA,biotechnology,47.97996992984471,Medium,medical_devices,32.13323774208451,artificial_intelligence,16.067631396263966,1890,True,True
R44DP006743,HHS,SAAVSUS INC,OR,981512.0,2024-09-30,2024,Other,NCCDPHP,medical_devices,52.41906434076934,Medium,biotechnology,25.58874752626945,artificial_intelligence,16.734062995277277,3396,True,True
R43EY036781,HHS,IFOCUS IMAGING LLC,OR,306462.0,2024-09-30,2024,Other,100,medical_devices,50.56379964853546,Medium,biotechnology,26.124562186316506,artificial_intelligence,17.351321268056765,2925,True,True
R44DA051309,HHS,SCHEDULE 1 THERAPEUTICS INC,IL,2019222.0,2024-09-30,2024,Other,NIDA,medical_devices,51.304958659093316,Medium,biotechnology,30.96903814945669,artificial_intelligence,13.851751037447912,3161,True,True
R44GM154602,HHS,PRENOSIS INC,IL,700000.0,2024-09-30,2024,Other,300,medical_devices,45.53856003543114,Medium,biotechnology,34.92991461910422,artificial_intelligence,15.315910911877523,3029,True,True
R42EY033266,HHS,CHROMOLOGIC LLC,CA,803560.0,2024-09-30,2024,Other,NEI,medical_devices,53.18301790556153,Medium,biotechnology,25.78455431754549,artificial_intelligence,16.833089775292205,1549,True,True
R43GM156112,HHS,SAGESPECTRA INC.,TX,349869.0,2024-09-30,2024,Other,300,medical_devices,59.83761424852696,Medium,biotechnology,22.66427085531163,artificial_intelligence,13.416093018264402,3216,True,True
R44DP006691,HHS,"EMPOWERX, INC.",CA,1014644.0,2024-09-30,2024,Other,NCCDPHP,medical_devices,56.41343160669017,Medium,biotechnology,21.376444657258244,artificial_intelligence,16.521095481686558,2843,True,True
R43CE003634,HHS,"KINIMA, INC.",CT,397205.0,2024-09-30,2024,Other,NCIPC,medical_devices,51.96165318394047,Medium,artificial_intelligence,25.004682667170037,biotechnology,18.25942995733976,3131,True,True
R42DA056254,HHS,ELEVEN THERAPEUTICS CORP,CA,1567215.0,2024-09-30,2024,Other,NIDA,medical_devices,43.72224682640747,Medium,biotechnology,39.221649032722574,artificial_intelligence,13.053308428174493,2219,True,True
R43JG000002,HHS,KEPHERA DIAGNOSTICS LLC,MA,303250.0,2024-09-30,2024,Other,GHC,medical_devices,57.43508153997532,Medium,biotechnology,27.441962369295155,artificial_intelligence,11.027087101062843,3266,True,True
R43DA059490,HHS,"CHARLES RIVER ANALYTICS, INC.",MA,319988.0,2024-09-30,2024,Other,NIDA,medical_devices,57.96973078449752,Medium,biotechnology,23.134137000809226,artificial_intelligence,14.71610854488978,3183,True,True
R43CK000700,HHS,TARAWA LABS INC,TX,312559.0,2024-09-30,2024,Other,NCEZID,medical_devices,59.15239237520032,Medium,biotechnology,24.24145577476231,artificial_intelligence,12.645919524006413,3148,True,True
R42DA060644,HHS,"PHOTOPHARMICS, INC.",UT,319278.0,2024-09-30,2024,Other,NIDA,medical_devices,59.553710954452555,Medium,biotechnology,25.272276231918685,artificial_intelligence,11.588709474865034,3851,True,True
R43EY035872,HHS,VYLUMA INC.,NJ,295086.0,2024-09-30,2024,Other,NEI,medical_devices,45.35217292039101,Medium,biotechnology,37.905780672264974,artificial_intelligence,12.546665345297276,3216,True,True
R43HL174376,HHS,HEARTLUNG CORPORATION,CA,294023.0,2024-09-27,2024,Other,NHLBI,medical_devices,55.96135370324649,Medium,biotechnology,24.452113553729422,artificial_intelligence,14.9870295280084,2714,True,True
R44GM137636,HHS,"MEDIOMICS, LLC",MO,745796.0,2024-09-26,2024,Other,400,biotechnology,66.67053712145301,Medium,medical_devices,18.213672507319163,artificial_intelligence,10.804597591472206,3185,True,True
R43AG087800,HHS,Bioprovar Corporation,TX,221111.0,2024-09-25,2024,Other,NIA,biotechnology,46.14337996926746,Medium,medical_devices,38.08906983400274,artificial_intelligence,11.64065275292258,3283,True,True
R44AG085945,HHS,"Onward Health, Inc",CA,1165908.0,2024-09-25,2024,Other,NIA,medical_devices,58.672604880404,Medium,biotechnology,20.744545154572442,artificial_intelligence,15.965749081713657,2459,True,True
R44AR080507,HHS,APEX ORTHOPAEDIC TECHNOLOGIES LLC,SC,1238710.0,2024-09-25,2024,Other,NIAMS,medical_devices,53.39248735560673,Medium,biotechnology,26.463332251687326,artificial_intelligence,15.901496466169116,2179,True,True
R44HL176351,HHS,SANAHEAL INC,MA,1249317.0,2024-09-25,2024,Other,NHLBI,medical_devices,54.41493318132332,Medium,biotechnology,27.449576593435136,artificial_intelligence,13.898017459822091,2068,True,True
R44AG077737,HHS,"HIDO TECHNOLOGIES, INC",CA,1243618.0,2024-09-25,2024,Other,NIA,medical_devices,56.25181622365369,Medium,artificial_intelligence,21.84056286430539,biotechnology,15.702096923665257,3203,True,True
R41AG079748,HHS,"Somatoceutics, LLC",SC,474531.0,2024-09-25,2024,Other,NIA,biotechnology,58.54667806330804,Medium,medical_devices,24.025315179055827,artificial_intelligence,13.127883590389919,3212,True,True
R43AG087761,HHS,ENCUE INC.,IL,499998.0,2024-09-25,2024,Other,NIA,biotechnology,45.991298060711905,Medium,medical_devices,36.52915955692782,artificial_intelligence,13.140206931791381,3242,True,True
R43AG087824,HHS,"BLOOM SCIENCE, INC.",CA,283673.0,2024-09-25,2024,Other,NIA,biotechnology,50.518418920304,Medium,medical_devices,34.92738820414566,artificial_intelligence,10.533332676342278,3352,True,True
R43AG084379,HHS,SYNAPTIC HEALTH LLC,MN,499386.0,2024-09-25,2024,Other,NIA,medical_devices,53.86020978248431,Medium,artificial_intelligence,22.648980925537014,biotechnology,19.531684217905926,1993,True,True
R44AG090114,HHS,NEUROMUSCULAR DYNAMICS LLC,CA,900209.0,2024-09-25,2024,Other,NIA,medical_devices,59.19272282738242,Medium,biotechnology,21.5614865214642,artificial_intelligence,15.047629664261567,2121,True,True
R44AG084395,HHS,VEST INC.,PA,947810.0,2024-09-25,2024,Other,NIA,medical_devices,52.288781752693595,Medium,artificial_intelligence,21.718467147410323,biotechnology,21.54444445784259,3592,True,True
R43AG085863,HHS,Aphios Corporation,MA,504732.0,2024-09-25,2024,Other,NIA,biotechnology,60.87328122346276,Medium,medical_devices,24.748169603988117,artificial_intelligence,10.79934792033804,1724,True,True
R41AG085737,HHS,"3P BIOTECHNOLOGIES, INC.",KY,499964.0,2024-09-25,2024,Other,NIA,biotechnology,56.66700703136166,Medium,medical_devices,26.163306874896847,artificial_intelligence,13.217895447090534,3393,True,True
R43AG087785,HHS,Minnesota HealthSolutions Corporation,MN,356548.0,2024-09-25,2024,Other,NIA,medical_devices,52.62005675251395,Medium,biotechnology,24.128978055010613,artificial_intelligence,18.192324706220557,1582,True,True
R41AG087866,HHS,"3D BioAnalytiX, Inc.",CA,472695.0,2024-09-25,2024,Other,R,medical_devices,55.59780642309039,Medium,biotechnology,28.4405956519179,artificial_intelligence,12.255902597531605,2260,True,True
R44AG090112,HHS,"EPICYPHER, INC.",NC,1274632.0,2024-09-25,2024,Other,NIA,biotechnology,62.248395619482935,Medium,medical_devices,21.79014985697225,artificial_intelligence,12.187781842221169,3327,True,True
R44AG076218,HHS,"CLAIRVOYANT NETWORKS, INC.",TX,1217726.0,2024-09-25,2024,Other,R,artificial_intelligence,68.20817430579767,Medium,medical_devices,17.3863247578245,biotechnology,10.530077879656815,3237,True,True
R41AG085701,HHS,TELOHEALTHDX LLC,MD,448961.0,2024-09-25,2024,Other,R,biotechnology,51.02520586452909,Medium,medical_devices,31.316103915314308,artificial_intelligence,12.895578348794935,2415,True,True
R43AG082588,HHS,LIFEBIO INC,OH,432337.0,2024-09-25,2024,Other,NIA,data_analytics,89.44697084924698,High,medical_devices,4.0241476062495005,artificial_intelligence,3.094859360578256,3271,True,True
R41AG085838,HHS,Weinberg Medical Physics,MD,100000.0,2024-09-25,2024,Other,NIA,medical_devices,57.00864817388855,Medium,biotechnology,21.595849863761636,artificial_intelligence,17.320506684804275,2684,True,True
R41DE034719,HHS,"KERACEUTICALS, INC.",TX,399635.0,2024-09-25,2024,Other,NIDCR,biotechnology,51.08059472994862,Medium,medical_devices,35.615990436397425,artificial_intelligence,9.504545630385765,3345,True,True
R41AG084429,HHS,ALZARROK BIO LLC,OK,500000.0,2024-09-25,2024,Other,NIA,biotechnology,54.69353645520412,Medium,medical_devices,29.00386368777978,artificial_intelligence,12.150974061722785,3006,True,True
R41AG085859,HHS,TransChromix LLC,NC,497218.0,2024-09-25,2024,Other,R,medical_devices,43.751473592382425,Medium,biotechnology,38.461155706987995,artificial_intelligence,13.295888513645265,3185,True,True
R44HL172473,HHS,CERULEAN SCIENTIFIC INC,NC,297732.0,2024-09-25,2024,Other,NHLBI,medical_devices,56.53262560264001,Medium,biotechnology,26.922272576595724,artificial_intelligence,12.552709462593423,2892,True,True
R44AG071034,HHS,ACTIVE LIFE SCIENTIFIC INC,CA,1716342.0,2024-09-25,2024,Other,NIA,medical_devices,53.84052022448791,Medium,biotechnology,26.61476649434992,artificial_intelligence,15.457170299425673,2252,True,True
R41AG087802,HHS,MCM6 Therapeutics Inc,MA,473216.0,2024-09-25,2024,Other,NIA,biotechnology,60.52652713932655,Medium,medical_devices,22.165604508124176,artificial_intelligence,13.014432479937078,3206,True,True
R41HG014125,HHS,"DirectSeq Biosciences, INC.",NY,215088.0,2024-09-25,2024,Other,NHGRI,biotechnology,70.90269746715946,High,medical_devices,15.204413897024832,artificial_intelligence,10.444798861179363,2522,True,True
R44AG090216,HHS,"FLINT REHABILITATION DEVICES, LLC",CA,950785.0,2024-09-25,2024,Other,NIA,medical_devices,59.57294979958737,Medium,biotechnology,21.815316784646495,artificial_intelligence,14.565719131983348,3127,True,True
R43AG082596,HHS,"B. A. Maze, Inc.",KY,405614.0,2024-09-25,2024,Other,NIA,medical_devices,58.57368250546443,Medium,biotechnology,19.44706755380164,artificial_intelligence,16.580603393506024,2095,True,True
R43AG084385,HHS,"CLEAR SESSION, INC",NY,499796.0,2024-09-25,2024,Other,NIA,medical_devices,62.01345092923736,Medium,biotechnology,21.19896528884869,artificial_intelligence,11.952690540630035,1214,True,True
R43AG085709,HHS,"ASTER LABS, INC.",MN,499758.0,2024-09-25,2024,Other,NIA,medical_devices,50.47528095102971,Medium,artificial_intelligence,25.412612943329737,biotechnology,18.895927840270364,3321,True,True
R44AG072981,HHS,AMISSA INC,NC,1419714.0,2024-09-25,2024,Other,NIA,medical_devices,57.88744705574421,Medium,artificial_intelligence,20.516946550417668,biotechnology,16.672674579999324,3378,True,True
R43HG013911,HHS,XGENOMES CORP.,MA,384418.0,2024-09-25,2024,Other,NHGRI,artificial_intelligence,67.3068035949353,Medium,biotechnology,16.668286264712158,medical_devices,12.310009498226556,1906,True,True
R44GM156258,HHS,Auragent Bioscience LLC,MO,986651.0,2024-09-25,2024,Other,400,biotechnology,53.64655667742393,Medium,medical_devices,25.731290051633028,artificial_intelligence,16.334634412718003,2465,True,True
R41AG087860,HHS,"Neuronasal, LLC",PA,478165.0,2024-09-25,2024,Other,NIA,medical_devices,51.701453279433906,Medium,biotechnology,31.64267765284795,artificial_intelligence,12.804013466563902,2643,True,True
R44TR003071,HHS,INSIGHTFIL,MA,677228.0,2024-09-24,2024,Other,100,medical_devices,62.72914153900846,Medium,biotechnology,17.633290896232776,artificial_intelligence,15.424733526385376,3082,True,True
R44MH126788,HHS,"OREGON RESEARCH BEHAVIORAL INTERVENTION STRATEGIES, INC.",OR,803332.0,2024-09-24,2024,Other,104,medical_devices,61.20624533743246,Medium,biotechnology,20.05341588030901,artificial_intelligence,14.079669287105848,3283,True,True
R41AT012152,HHS,AUTOTUNE ME LLC,NY,71980.0,2024-09-24,2024,Other,NCCIH,medical_devices,55.44558014280977,Medium,biotechnology,21.680834326298047,artificial_intelligence,17.75136351250371,2765,True,True
R44CA291336,HHS,TEAL HEALTH INC,CA,1114893.0,2024-09-23,2024,Other,102,medical_devices,62.72257188906571,Medium,biotechnology,22.497323222001718,artificial_intelligence,10.9812571991506,2905,True,True
R41HL176288,HHS,CIRCULATECH LLC,FL,392119.0,2024-09-23,2024,Other,NHLBI,medical_devices,58.49995097102328,Medium,biotechnology,25.532570211051002,artificial_intelligence,11.409548517539484,2623,True,True
R44CA295355,HHS,PYROJAS INC,NY,748337.0,2024-09-23,2024,Other,NCI,biotechnology,60.262729119929304,Medium,medical_devices,22.43510074642584,artificial_intelligence,13.674183778621424,2233,True,True
R43MD019583,HHS,"JUXTOPIA, LLC",MD,295250.0,2024-09-23,2024,Other,NIMHD,medical_devices,56.001755866602906,Medium,biotechnology,25.70414901668181,artificial_intelligence,13.77047171103988,2709,True,True
R42AR083329,HHS,MYOFINITY BIOSCIENCES INC,CT,811438.0,2024-09-23,2024,Other,NIAMS,biotechnology,66.12076635161986,Medium,medical_devices,20.125068185831672,artificial_intelligence,10.259599590610575,3122,True,True
R43HL172285,HHS,MOGLING BIO INC,OH,299781.0,2024-09-23,2024,Other,NHLBI,biotechnology,55.18864711486226,Medium,medical_devices,27.80541822746186,artificial_intelligence,13.343497832193654,2045,True,True
R41DK142564,HHS,ENDOTAT BIOTECHNOLOGIES LLC,AZ,343000.0,2024-09-23,2024,Other,300,medical_devices,46.37912703660122,Medium,biotechnology,35.564355027233354,artificial_intelligence,13.52211815217443,3385,True,True
R43MD020015,HHS,Renalis Health,OH,306968.0,2024-09-22,2024,Other,102,medical_devices,60.01664369501316,Medium,biotechnology,23.687287523216376,artificial_intelligence,12.430987152365915,2566,True,True
R43MD019614,HHS,POLYGON HEALTH ANALYTICS LLC,PA,295924.0,2024-09-22,2024,Other,B,medical_devices,56.16371513202615,Medium,biotechnology,22.657373493610635,artificial_intelligence,16.160179561371958,2793,True,True
R44MD019611,HHS,PAVMED INC.,NY,892112.0,2024-09-22,2024,Other,102,medical_devices,65.19624726955345,Medium,biotechnology,19.442155126622417,artificial_intelligence,11.057931079469375,1717,True,True
R43MD020009,HHS,"The Sweet I Am, PLLC",TX,406092.0,2024-09-22,2024,Other,102,medical_devices,57.324851435324895,Medium,biotechnology,20.778826853304597,artificial_intelligence,16.432848693603148,2748,True,True
R43MD019569,HHS,NORTHWEST PREVENTION SCIENCE INC,OR,289286.0,2024-09-21,2024,Other,102,medical_devices,47.72975829597737,Medium,biotechnology,27.591831694129027,artificial_intelligence,19.108240042497922,3000,True,True
R43MD018218,HHS,ADVANCED MEDICAL ELECTRONICS CORP,MN,292660.0,2024-09-21,2024,Other,102,medical_devices,60.74123131582753,Medium,biotechnology,18.51163210954781,artificial_intelligence,16.774191361535408,1950,True,True
R43MD018950,HHS,MILLION MARKER WELLNESS INC,CA,272365.0,2024-09-21,2024,Other,NIMHD,biotechnology,37.655922366037295,Low,medical_devices,36.59663496359195,artificial_intelligence,20.880150496858878,2638,True,True
SB1AG087748,HHS,ALLYX THERAPEUTICS INC,CT,1678603.0,2024-09-20,2024,Other,NIA,biotechnology,52.93707390700958,Medium,medical_devices,31.33211770009739,artificial_intelligence,11.964970652895664,1784,True,True
R44AR082240,HHS,"Resvita Bio, Inc.",CA,1330533.0,2024-09-20,2024,Other,NIAMS,biotechnology,57.190105880280605,Medium,medical_devices,26.52257243310328,artificial_intelligence,12.645855805697357,1562,True,True
R44AG063589,HHS,TYMORA ANALYTICAL OPERATIONS LLC,IN,815028.0,2024-09-20,2024,Other,NIA,biotechnology,49.20499614504264,Medium,medical_devices,33.58128618157039,artificial_intelligence,12.564830040248792,2774,True,True
R43HL174218,HHS,ELIMU INFORMATICS INC,CA,353403.0,2024-09-20,2024,Other,NHLBI,medical_devices,69.11619023291293,Medium,biotechnology,16.051155182382324,artificial_intelligence,11.123206196487423,3341,True,True
R43DK140050,HHS,Vitakey Inc.,DC,349037.0,2024-09-20,2024,Other,300,biotechnology,58.07953921153182,Medium,medical_devices,25.42196834029055,artificial_intelligence,12.671267059959352,2572,True,True
R44GM148100,HHS,GLYCAN THERAPEUTICS CORPORATION,NC,1090303.0,2024-09-20,2024,Other,300,biotechnology,53.16183981805194,Medium,medical_devices,28.103581494293454,artificial_intelligence,14.312847864510756,1710,True,True
R43HL172384,HHS,FUNCTIONAL FLUIDICS INC.,MI,265347.0,2024-09-20,2024,Other,NHLBI,medical_devices,58.63196230094163,Medium,biotechnology,25.45202848652878,artificial_intelligence,12.42499556235058,2729,True,True
R44HL169034,HHS,"3DT HOLDINGS, LLC",CA,480989.0,2024-09-20,2024,Other,NHLBI,medical_devices,45.49357850903155,Medium,biotechnology,25.741687400952433,artificial_intelligence,23.73461263316544,3150,True,True
R44AG074825,HHS,"BARRON ASSOCIATES, INC.",VA,1075644.0,2024-09-20,2024,Other,R,medical_devices,45.96088426119857,Medium,biotechnology,26.12464159329393,artificial_intelligence,22.531716981516134,3317,True,True
R41AG084384,HHS,"3P BIOTECHNOLOGIES, INC.",KY,506451.0,2024-09-20,2024,Other,NIA,biotechnology,61.4095591483958,Medium,medical_devices,22.124296877959253,artificial_intelligence,12.90587248979724,3365,True,True
R44AG063683,HHS,ADVANCED MEDICAL ELECTRONICS CORP,MN,861658.0,2024-09-20,2024,Other,NIA,medical_devices,48.66931128518057,Medium,biotechnology,24.912505447157518,artificial_intelligence,20.646860512568562,3424,True,True
R44AG061985,HHS,ZETROZ SYSTEMS LLC,CT,2196474.0,2024-09-20,2024,Other,NIA,medical_devices,66.89293380395,Medium,biotechnology,20.279291274190054,artificial_intelligence,9.676768254408229,3163,True,True
R43AA031941,HHS,"PREVENTION STRATEGIES, LLC",NC,306860.0,2024-09-20,2024,Other,400,artificial_intelligence,65.612853021622,Medium,medical_devices,17.05690675951166,biotechnology,13.34711278565763,3252,True,True
R44AG087853,HHS,CENNA BIOSCIENCES INC,CA,1041646.0,2024-09-20,2024,Other,NIA,biotechnology,43.36166156257452,Medium,medical_devices,40.939748997591124,artificial_intelligence,11.816706148802824,2706,True,True
R44AG090247,HHS,"PASCALL Systems, Incorporated",MA,399269.0,2024-09-20,2024,Other,NIA,artificial_intelligence,64.45796713871677,Medium,medical_devices,19.35651852214095,biotechnology,13.101794199021327,2605,True,True
R44NS137868,HHS,"UP ONCOLYTICS, INC.",WI,500000.0,2024-09-20,2024,Other,100,biotechnology,44.98049041299013,Medium,medical_devices,39.76130961825977,artificial_intelligence,11.623006394897285,2719,True,True
R43HL174365,HHS,"ELECTRONIC BIOSCIENCES, INC.",CA,400000.0,2024-09-20,2024,Other,NHLBI,medical_devices,53.963607128627054,Medium,biotechnology,30.046103967696265,artificial_intelligence,11.89796452835083,2419,True,True
R43AG088777,HHS,"ACROBAT GENOMICS, INC.",CA,228019.0,2024-09-20,2024,Other,NIA,biotechnology,61.68727856767049,Medium,medical_devices,20.988130738064143,artificial_intelligence,13.629180106059783,3299,True,True
R44AG079691,HHS,"EPIGENOME TECHNOLOGIES, INC.",CA,995100.0,2024-09-20,2024,Other,NIA,biotechnology,51.29780266949658,Medium,medical_devices,31.899076621343326,artificial_intelligence,12.319374196762006,1968,True,True
R43HL174336,HHS,Aquillius Corporation,CA,431664.0,2024-09-20,2024,Other,NHLBI,medical_devices,57.35808754667541,Medium,biotechnology,25.100225557883928,artificial_intelligence,13.173028868640543,2155,True,True
R41NS134425,HHS,"VON MEDICAL, INC",FL,693385.0,2024-09-20,2024,Other,NINDS,medical_devices,58.36359009209009,Medium,biotechnology,23.888570580503536,artificial_intelligence,13.511604516611966,3194,True,True
R43GM154496,HHS,"MIRIMUS, INC.",NY,350000.0,2024-09-20,2024,Other,300,biotechnology,69.32656316681708,Medium,medical_devices,16.557448200119183,artificial_intelligence,10.792908791301258,3139,True,True
R41NS134480,HHS,"COURAGENE, INC.",NJ,339999.0,2024-09-20,2024,Other,105,biotechnology,63.645695298134676,Medium,medical_devices,23.290275097475767,artificial_intelligence,9.53277841189374,2292,True,True
R43AG087829,HHS,"BEAVER HEALTH, INC.",CA,499996.0,2024-09-20,2024,Other,NIA,medical_devices,48.016283394795984,Medium,biotechnology,25.802024221643705,artificial_intelligence,20.22266453840162,2504,True,True
R44CA291290,HHS,"EARLY IS GOOD, INC.",IN,821797.0,2024-09-20,2024,Other,102,medical_devices,59.01699605304294,Medium,biotechnology,27.16846985694934,artificial_intelligence,10.111534100930905,2073,True,True
R44DK139895,HHS,BIOMEDINNOVATIONS LLC,NC,1870135.0,2024-09-20,2024,Other,400,medical_devices,58.334236751850035,Medium,biotechnology,25.47079174657208,artificial_intelligence,12.20122647749903,2844,True,True
R43HL176343,HHS,NOVOMEDIX LLC,CA,306872.0,2024-09-20,2024,Other,NHLBI,biotechnology,60.0947123864776,Medium,medical_devices,26.399135739519902,artificial_intelligence,10.21832328460001,2940,True,True
R44GM156476,HHS,ABBRATECH INC.,CT,205926.0,2024-09-20,2024,Other,300,biotechnology,59.076017810876266,Medium,medical_devices,25.493550323167035,artificial_intelligence,11.343691540286487,2034,True,True
R41HL176259,HHS,MIRA Medical LLC,MD,306643.0,2024-09-20,2024,Other,NHLBI,medical_devices,57.96757507957121,Medium,biotechnology,24.4505206896369,artificial_intelligence,13.691437222698047,2008,True,True
R41DK142311,HHS,"Qrono, Inc.",PA,306468.0,2024-09-20,2024,Other,300,biotechnology,60.0272234748921,Medium,medical_devices,27.17487576662809,artificial_intelligence,9.411411426435688,2966,True,True
R44CA287634,HHS,"Cytoagents, Inc.",PA,994859.0,2024-09-20,2024,Other,NCI,biotechnology,46.042609739760906,Medium,medical_devices,39.448454068092445,artificial_intelligence,10.934316062230948,3340,True,True
R43AR084989,HHS,"CYRUS BIOTECHNOLOGY, INC",WA,298915.0,2024-09-20,2024,Other,NIAMS,biotechnology,60.327494646228416,Medium,medical_devices,21.91597470566417,artificial_intelligence,13.347349683491231,3351,True,True
R43DK138712,HHS,PROGENRA INC,PA,269622.0,2024-09-20,2024,Other,300,medical_devices,40.8280321813972,Medium,biotechnology,39.731058754631434,artificial_intelligence,15.300597574101168,1330,True,True
R43GM154542,HHS,"Bellbrook Labs, LLC",WI,270929.0,2024-09-20,2024,Other,400,biotechnology,60.74596561764057,Medium,medical_devices,21.27382269155425,artificial_intelligence,14.252346409111746,2332,True,True
R44HL174171,HHS,"Revidia Therapeutics, Inc.",ME,1358179.0,2024-09-20,2024,Other,NHLBI,medical_devices,48.59345825693299,Medium,biotechnology,36.751071671010266,artificial_intelligence,10.790903375001045,3140,True,True
R41GM156144,HHS,FLUIDISPEC,PA,350000.0,2024-09-20,2024,Other,400,biotechnology,69.4348680982635,Medium,medical_devices,16.19262736369757,artificial_intelligence,10.911675191026692,2614,True,True
R41AA031429,HHS,"ECHELON BIOSCIENCES, INC.",UT,399293.0,2024-09-20,2024,Other,450,medical_devices,40.35852529246101,Medium,biotechnology,32.92440729893797,artificial_intelligence,22.013572976473984,2383,True,True
R43AG084431,HHS,CONSTANTIAM BIOSCIENCES INC,TX,485192.0,2024-09-20,2024,Other,R,medical_devices,50.5293987719205,Medium,biotechnology,29.793498677916375,artificial_intelligence,14.037470090091563,3149,True,True
R44HL174221,HHS,PGXL TECHNOLOGIES LLC,KY,301224.0,2024-09-20,2024,Other,NHLBI,medical_devices,54.86645199042442,Medium,biotechnology,22.78284051835181,artificial_intelligence,18.38517572773617,3199,True,True
R43GM154505,HHS,KOLIBER BIOSCIENCES INC.,CA,350000.0,2024-09-20,2024,Other,300,artificial_intelligence,70.83314439136201,High,biotechnology,14.523033464021932,medical_devices,11.372687749120393,1570,True,True
R43HL172484,HHS,TELE-STETHOSCOPE INC.,KY,292897.0,2024-09-20,2024,Other,NHLBI,medical_devices,59.2877634899854,Medium,biotechnology,20.472855954418936,artificial_intelligence,15.393605160134447,3944,True,True
R44HL174138,HHS,Nour Heart Inc.,VA,1658923.0,2024-09-20,2024,Other,NHLBI,medical_devices,52.798449948161576,Medium,biotechnology,30.940513907293504,artificial_intelligence,12.026661003200207,3386,True,True
R43GM146560,HHS,"OPERA BIOSCIENCE, INC.",IL,275765.0,2024-09-20,2024,Other,400,biotechnology,64.8600956365264,Medium,medical_devices,20.379140429818005,artificial_intelligence,11.021295344386596,3377,True,True
R42CA261376,HHS,CAPSULOMICS INC,DE,885000.0,2024-09-20,2024,Other,102,medical_devices,50.454432637081666,Medium,biotechnology,29.83131286143849,artificial_intelligence,14.959864161445507,2941,True,True
R43AG086081,HHS,ADAPTIVE TESTING TECHNOLOGIES INC,IL,344585.0,2024-09-20,2024,Other,NIA,medical_devices,53.19620570719047,Medium,biotechnology,25.37484794294903,artificial_intelligence,16.91315097751551,3497,True,True
R42CA295106,HHS,"XANTHOSHEALTH, INC.",MN,954983.0,2024-09-20,2024,Other,102,medical_devices,58.93918383866822,Medium,biotechnology,22.12727497367166,artificial_intelligence,14.693787226108471,2664,True,True
R44AT011486,HHS,CFD Research Corporation,AL,656274.0,2024-09-20,2024,Other,R,biotechnology,48.8660768037135,Medium,medical_devices,34.10340261460071,artificial_intelligence,12.996322620232506,1024,True,True
R44HL172444,HHS,Lasarrus Clinic and Research Center,MD,498638.0,2024-09-20,2024,Other,NHLBI,medical_devices,64.9738554861362,Medium,biotechnology,15.919437020429436,artificial_intelligence,15.422639903712188,3674,True,True
